ID,BUSINESS_NAME,PROPERTY_ADDRESS,CITY,STATE,COUNTRY,FULL_ADDRESS,STATUS,NOTES
1497,BUYGEORGIA,5204 BRADFORD CIR,DUNWOODY,GEORGIA,USA,"5204 BRADFORD CIR DUNWOODY, GEORGIA USA",,
1501,ARTISTIC ALTERATION,4496 CHAMBLEE DUNWOODY RD A/B,DUNWOODY,GEORGIA,USA,"4496 CHAMBLEE DUNWOODY RD A/B DUNWOODY, GEORGIA USA",,
1509,AREA BENEFITS INC,2029 PERNOSHAL COURT 300,DUNWOODY,GEORGIA,USA,"2029 PERNOSHAL COURT 300 DUNWOODY, GEORGIA USA",,
1510,SOFTPROS INC,4470 CHAMBLEE DUNWOODY RD 230,DUNWOODY,GEORGIA,USA,"4470 CHAMBLEE DUNWOODY RD 230 DUNWOODY, GEORGIA USA",,
1511,SERVICE STRATEGIES INC,2406 MT VERNON RD 200,DUNWOODY,GEORGIA,USA,"2406 MT VERNON RD 200 DUNWOODY, GEORGIA USA",,
1518,AMERICAN MAIL PLUS,5579 B CHAMBLEE DUNWOODY,DUNWOODY,GEORGIA,USA,"5579 B CHAMBLEE DUNWOODY DUNWOODY, GEORGIA USA",,
1520,SUDDES PARTNERS,1050 CROWN POINTE PKWY 250,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY 250 DUNWOODY, GEORGIA USA",,
1522,FITZPATRICK & LEWIS PUBLIC RE,1872 INDEPENDENCE SQ D,DUNWOODY,GEORGIA,USA,"1872 INDEPENDENCE SQ D DUNWOODY, GEORGIA USA",,
1528,PERIMETER SEARCH GROUP,1959 LAKESPRINGS CIRCLE,DUNWOODY,GEORGIA,USA,"1959 LAKESPRINGS CIRCLE DUNWOODY, GEORGIA USA",,
1530,"CUNNINGHAM LINDSEY U.S., INC",200 ASHFORD CTR N 310,DUNWOODY,GEORGIA,USA,"200 ASHFORD CTR N 310 DUNWOODY, GEORGIA USA",,
1532,THRUTECH INC,1776 OLD SPRING HOUSE LN. 108,DUNWOODY,GEORGIA,USA,"1776 OLD SPRING HOUSE LN. 108 DUNWOODY, GEORGIA USA",,
1534,HARMON FINANCIAL ADVISORS INC,400 PERIMETER CENTER TER 850,DUNWOODY,GEORGIA,USA,"400 PERIMETER CENTER TER 850 DUNWOODY, GEORGIA USA",,
1538,FIDUCIARYVEST LLC,115 PERIMETER CENTER PL 949,DUNWOODY,GEORGIA,USA,"115 PERIMETER CENTER PL 949 DUNWOODY, GEORGIA USA",,
1540,ENVIRONMENTAL PLANNING SPECIA,1050 CROWN POINTE PKWY 550,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY 550 DUNWOODY, GEORGIA USA",,
1541,CEDAR DOCUMENT TECHNOLOGIES,1 RAVINIA DR 1700,DUNWOODY,GEORGIA,USA,"1 RAVINIA DR 1700 DUNWOODY, GEORGIA USA",,
1545,"CONVERGENT OUTSOURCING, INC",219 PERIMETER CENTER PKY,DUNWOODY,GEORGIA,USA,"219 PERIMETER CENTER PKY DUNWOODY, GEORGIA USA",,
1547,COTIVITI DOMESTIC HOLDINGS IN,115 PERIMETER CTR PL STE 700,DUNWOODY,GEORGIA,USA,"115 PERIMETER CTR PL STE 700 DUNWOODY, GEORGIA USA",,
1551,BCD TRAVEL USA,6 CONCOURSE PARKWAY 2400,DUNWOODY,GEORGIA,USA,"6 CONCOURSE PARKWAY 2400 DUNWOODY, GEORGIA USA",,
1556,WORLD CONNECTIONS INC,1818 INDEPENDENCE SQ D,DUNWOODY,GEORGIA,USA,"1818 INDEPENDENCE SQ D DUNWOODY, GEORGIA USA",,
1558,TRAVELFAIRE / ADC VENTURES,1711 MOUNT VERNON RD,DUNWOODY,GEORGIA,USA,"1711 MOUNT VERNON RD DUNWOODY, GEORGIA USA",,
1559,COMPREHENSIVE TRAVEL SERVICES,5 DUNWOODY PARK 107,DUNWOODY,GEORGIA,USA,"5 DUNWOODY PARK 107 DUNWOODY, GEORGIA USA",,
1560,UC TRAVEL INC,1200 ASHWOOD PKWY 520,DUNWOODY,GEORGIA,USA,"1200 ASHWOOD PKWY 520 DUNWOODY, GEORGIA USA",,
1561,TEPLIS TRAVEL SERVICE LP,400 PERIMETER CENTER TER 151,DUNWOODY,GEORGIA,USA,"400 PERIMETER CENTER TER 151 DUNWOODY, GEORGIA USA",,
1575,UPTOWN CLEANING SVCS INC,1567 MT VERNON RD 104,DUNWOODY,GEORGIA,USA,"1567 MT VERNON RD 104 DUNWOODY, GEORGIA USA",,
1592,"CLINICAL THINKING, INC",2 RAVINIA DR 605,DUNWOODY,GEORGIA,USA,"2 RAVINIA DR 605 DUNWOODY, GEORGIA USA",,
1594,MONTESSORI SCHOOL OF DUNWOODY,1730 MT VERNON RD N,DUNWOODY,GEORGIA,USA,"1730 MT VERNON RD N DUNWOODY, GEORGIA USA",,
1595,INSTITUTE FOR MEDICAL AND NUR,2 RAVINIA DRIVE 600,DUNWOODY,GEORGIA,USA,"2 RAVINIA DRIVE 600 DUNWOODY, GEORGIA USA",,
1597,PRACTICE AUTOMATION XPERTISE,4333 DUNWOODY PARK 2215,DUNWOODY,GEORGIA,USA,"4333 DUNWOODY PARK 2215 DUNWOODY, GEORGIA USA",,
1600,NEW HORIZONS OF ATLANTA,53 PERIMETER CENTER E 185,DUNWOODY,GEORGIA,USA,"53 PERIMETER CENTER E 185 DUNWOODY, GEORGIA USA",,
1601,SCIENTIFIC PATHWAYS,2 RAVINIA DR 600,DUNWOODY,GEORGIA,USA,"2 RAVINIA DR 600 DUNWOODY, GEORGIA USA",,
1604,MARITZ MOTIVATION SOLUTIONS I,1050 CROWN POINTE PKWY,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY DUNWOODY, GEORGIA USA",,
1605,FRONTLINE HEALTHCARE WORKERS,3 DUNWOODY PARK 103,DUNWOODY,GEORGIA,USA,"3 DUNWOODY PARK 103 DUNWOODY, GEORGIA USA",,
1606,EMPIRE BEAUTY SCHOOL,4719 ASHFORD DUNWOODY RD 205,DUNWOODY,GEORGIA,USA,"4719 ASHFORD DUNWOODY RD 205 DUNWOODY, GEORGIA USA",,
1609,SPRUILL CENTER FOR THE ARTS,5339 CHAMBLEE DUNWOODY RO,DUNWOODY,GEORGIA,USA,"5339 CHAMBLEE DUNWOODY RO DUNWOODY, GEORGIA USA",,
1612,DUNWOODY KARATE ATLANTA INC,5566 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"5566 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
1625,NEURO DEVELOPMENTAL EDUCATOR,1720 OLD SPRINGHOUSE LANE 300A,DUNWOODY,GEORGIA,USA,"1720 OLD SPRINGHOUSE LANE 300A DUNWOODY, GEORGIA USA",,
1627,EXECUTIVE IMPACT,1776 OLD SPRINGHOUSE LANE 100,DUNWOODY,GEORGIA,USA,"1776 OLD SPRINGHOUSE LANE 100 DUNWOODY, GEORGIA USA",,
1628,NEW SCHOOL OF MUSIC INC,5509 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"5509 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
1629,ATLANTA SCHOOL OF MASSAGE INC,2 DUNWOODY PARK,DUNWOODY,GEORGIA,USA,"2 DUNWOODY PARK DUNWOODY, GEORGIA USA",,
1637,RAJ K GANDHI MD FRCS,4553 N. SHALLOWFORD RD 70-C,DUNWOODY,GEORGIA,USA,"4553 N. SHALLOWFORD RD 70-C DUNWOODY, GEORGIA USA",,
1638,MERIDIAN WOMEN'S HEALTHCARE P,1829 INDEPENDENCE SQUARE 1,DUNWOODY,GEORGIA,USA,"1829 INDEPENDENCE SQUARE 1 DUNWOODY, GEORGIA USA",,
1640,"HUA JIA, INC",4400 ASHFORD DUNWOODY RD 1360,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 1360 DUNWOODY, GEORGIA USA",,
1641,LESLIE C NORMAN MD,1830 INDEPENDENCE SQ B,DUNWOODY,GEORGIA,USA,"1830 INDEPENDENCE SQ B DUNWOODY, GEORGIA USA",,
1642,TALBOTT OF DUNWOODY,2153 PEACHFORD ROAD,DUNWOODY,GEORGIA,USA,"2153 PEACHFORD ROAD DUNWOODY, GEORGIA USA",,
1644,AVATAR INDUSTRIES LLC,4370 GEORGETOWN SQUARE,DUNWOODY,GEORGIA,USA,"4370 GEORGETOWN SQUARE DUNWOODY, GEORGIA USA",,
1645,MILLENNIUM HEALTHCARE LLC,4370 GEORGETOWN SQUARE,DUNWOODY,GEORGIA,USA,"4370 GEORGETOWN SQUARE DUNWOODY, GEORGIA USA",,
1649,ALBERT F JOHARY MD PC,1320 CENTER DR 100,DUNWOODY,GEORGIA,USA,"1320 CENTER DR 100 DUNWOODY, GEORGIA USA",,
1653,DUNWOODY VILLAGE CLINIC,5471 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"5471 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
1654,PROFESSIONAL MEDICAL INC,4480 N SHALLOWFORD RD 200,DUNWOODY,GEORGIA,USA,"4480 N SHALLOWFORD RD 200 DUNWOODY, GEORGIA USA",,
1655,PLASTIKOS SURGERY CENTER LLC,4370 GEORGETOWN SQUARE,DUNWOODY,GEORGIA,USA,"4370 GEORGETOWN SQUARE DUNWOODY, GEORGIA USA",,
1656,PLASTIKOS PLASTIC & RECONSTRU,4370 GEORGETOWN SQUARE,DUNWOODY,GEORGIA,USA,"4370 GEORGETOWN SQUARE DUNWOODY, GEORGIA USA",,
1657,TLC LASER EYE CENTER ATLANTA,4505 ASHFORD DUNWOODY RD 15,DUNWOODY,GEORGIA,USA,"4505 ASHFORD DUNWOODY RD 15 DUNWOODY, GEORGIA USA",,
1659,FAMILY DERMATOLOGY OF CHAMBLE,1745 OLD SPRING HOUSE LN 440,DUNWOODY,GEORGIA,USA,"1745 OLD SPRING HOUSE LN 440 DUNWOODY, GEORGIA USA",,
1660,FAMILY PRACTICE ASSOC,1776 OLD SPRING HOUSE LN 200,DUNWOODY,GEORGIA,USA,"1776 OLD SPRING HOUSE LN 200 DUNWOODY, GEORGIA USA",,
1662,COMPREHENSIVE WOMEN'S OBGYN,11 DUNWOODY PARK 100,DUNWOODY,GEORGIA,USA,"11 DUNWOODY PARK 100 DUNWOODY, GEORGIA USA",,
1663,COMPREHENSIVE PSYCHIATRIC CAR,2150 PEACHFORD RD H,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD H DUNWOODY, GEORGIA USA",,
1664,DRAMATIC WEIGHT LOSS OF ATL,4480 N SHALLOWFORD RD 206,DUNWOODY,GEORGIA,USA,"4480 N SHALLOWFORD RD 206 DUNWOODY, GEORGIA USA",,
1665,DUNWOODY INTERNAL MEDICINE,4553 N SHALLOWFORD RD 50B,DUNWOODY,GEORGIA,USA,"4553 N SHALLOWFORD RD 50B DUNWOODY, GEORGIA USA",,
1666,DUNWOODY OBSTETRICS & GYNECOL,1829 INDEPENDENCE SQ,DUNWOODY,GEORGIA,USA,"1829 INDEPENDENCE SQ DUNWOODY, GEORGIA USA",,
1667,DUNWOODY PEDIATRICS PC,1428 DUNWOODY VILLAGE PKY,DUNWOODY,GEORGIA,USA,"1428 DUNWOODY VILLAGE PKY DUNWOODY, GEORGIA USA",,
1668,DUNWOODY URGENT CARE,1730-B MOUNT VERNON RD,DUNWOODY,GEORGIA,USA,"1730-B MOUNT VERNON RD DUNWOODY, GEORGIA USA",,
1669,GEORGETOWN PEDIATRICS PC,11 DUNWOODY PARK 190,DUNWOODY,GEORGIA,USA,"11 DUNWOODY PARK 190 DUNWOODY, GEORGIA USA",,
1670,GEORGIA CLINIC PC,1861 PEELER RD 200-A,DUNWOODY,GEORGIA,USA,"1861 PEELER RD 200-A DUNWOODY, GEORGIA USA",,
1673,PREMIER IMAGE COSMETIC & LASE,4553 N SHALLOWFORD RD 20B,DUNWOODY,GEORGIA,USA,"4553 N SHALLOWFORD RD 20B DUNWOODY, GEORGIA USA",,
1674,PROGRESSIVE MEDICAL CENTER,4646 N. SHALLOWFORD RD 100,DUNWOODY,GEORGIA,USA,"4646 N. SHALLOWFORD RD 100 DUNWOODY, GEORGIA USA",,
1675,THE REPRODUCTIVE INSTITUTE,1360 CENTER DRIVE 100,DUNWOODY,GEORGIA,USA,"1360 CENTER DRIVE 100 DUNWOODY, GEORGIA USA",,
1679,DANIEL GOODMAN MD PC,4553 N SHALLOWFORD RD 30-B,DUNWOODY,GEORGIA,USA,"4553 N SHALLOWFORD RD 30-B DUNWOODY, GEORGIA USA",,
1680,STEVEN R LEE MD  PC,2150 PEACHFORD RD F,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD F DUNWOODY, GEORGIA USA",,
1681,CHARLES P STEWART JR MD PC,2150 PEACHFORD RD F,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD F DUNWOODY, GEORGIA USA",,
1682,NORTH ATLANTA PSYCHIATRIC SER,1 DUNWOODY PARK 140,DUNWOODY,GEORGIA,USA,"1 DUNWOODY PARK 140 DUNWOODY, GEORGIA USA",,
1685,PSYCHOLOGICAL SERVICES OF ATL,1745 OLD SPRINGHOUSE LANE 415,DUNWOODY,GEORGIA,USA,"1745 OLD SPRINGHOUSE LANE 415 DUNWOODY, GEORGIA USA",,
1687,WALTER F ANDERSON MD,4675 N SHALLOWFORD RD 210,DUNWOODY,GEORGIA,USA,"4675 N SHALLOWFORD RD 210 DUNWOODY, GEORGIA USA",,
1688,PSYCHOTHERAPY SERVICES INC,2150 PEACHFORD RD P,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD P DUNWOODY, GEORGIA USA",,
1690,NORTH ATLANTA PSYCHIATRIC ASS,2150 PEACHFORD RD R,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD R DUNWOODY, GEORGIA USA",,
1693,DARVIN HEGE MD PC,2150 PEACHFORD RD P,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD P DUNWOODY, GEORGIA USA",,
1694,MYONG LEE DMD,1733 MOUNT VERNON RD,DUNWOODY,GEORGIA,USA,"1733 MOUNT VERNON RD DUNWOODY, GEORGIA USA",,
1695,DENTAL COMPOSITIONS INC,1872-A INDEPENDENCE SQ,DUNWOODY,GEORGIA,USA,"1872-A INDEPENDENCE SQ DUNWOODY, GEORGIA USA",,
1696,"VEAL DENTAL CARE, LLC",1867 INDEPENDENCE SQ 104,DUNWOODY,GEORGIA,USA,"1867 INDEPENDENCE SQ 104 DUNWOODY, GEORGIA USA",,
1697,REAGIN FAMILY DENISTRY PC,1370 CENTER DR 101,DUNWOODY,GEORGIA,USA,"1370 CENTER DR 101 DUNWOODY, GEORGIA USA",,
1698,GREGORY S DONEFF DDS,200 ASHFORD CENTER NORTH 330,DUNWOODY,GEORGIA,USA,"200 ASHFORD CENTER NORTH 330 DUNWOODY, GEORGIA USA",,
1702,CURTIS C  WILLIAMS DDS MPH LL,2496 JETT FERRY RD 100,DUNWOODY,GEORGIA,USA,"2496 JETT FERRY RD 100 DUNWOODY, GEORGIA USA",,
1703,DUNWOODY DENTAL CARE,2494 JETT FERRY RD 101,DUNWOODY,GEORGIA,USA,"2494 JETT FERRY RD 101 DUNWOODY, GEORGIA USA",,
1704,BARRY D COHEN DDS PC,4721 CHAMBLEE DUNWOODY RD 200,DUNWOODY,GEORGIA,USA,"4721 CHAMBLEE DUNWOODY RD 200 DUNWOODY, GEORGIA USA",,
1705,COOPER DENTISTRY,1831 INDEPENDENCE SQ,DUNWOODY,GEORGIA,USA,"1831 INDEPENDENCE SQ DUNWOODY, GEORGIA USA",,
1706,DUNWOODY DENTAL ASSOCIATES,1742 MT VERNON RD 250,DUNWOODY,GEORGIA,USA,"1742 MT VERNON RD 250 DUNWOODY, GEORGIA USA",,
1709,JOHN H EATON DDS PC,1776 OLD SPRING HOUSE LN 301,DUNWOODY,GEORGIA,USA,"1776 OLD SPRING HOUSE LN 301 DUNWOODY, GEORGIA USA",,
1710,GREGG R CODELLI DDS PC,1707 MT VERNON RD A,DUNWOODY,GEORGIA,USA,"1707 MT VERNON RD A DUNWOODY, GEORGIA USA",,
1711,MICHELLE JACQUES DDS PC,1853 PEELER RD A,DUNWOODY,GEORGIA,USA,"1853 PEELER RD A DUNWOODY, GEORGIA USA",,
1712,JAMES R STRAIT DMD,1770 OLD SPRINGHOUSE LN 110,DUNWOODY,GEORGIA,USA,"1770 OLD SPRINGHOUSE LN 110 DUNWOODY, GEORGIA USA",,
1713,JEFF L RODGERS DMD PC,1719 MOUNT VERNON RD A,DUNWOODY,GEORGIA,USA,"1719 MOUNT VERNON RD A DUNWOODY, GEORGIA USA",,
1714,JOHN M GARRETT DDS PC,1776 OLD SPRING HOUSE LN 102,DUNWOODY,GEORGIA,USA,"1776 OLD SPRING HOUSE LN 102 DUNWOODY, GEORGIA USA",,
1715,KAPLAN ORTHODONTICS,4700 CHAMBLEE DUNWOODY RD 300,DUNWOODY,GEORGIA,USA,"4700 CHAMBLEE DUNWOODY RD 300 DUNWOODY, GEORGIA USA",,
1717,LEONARD J ROUTENBERG DDS,4511 CHAMBLEE-DUNWOODY RD A-2,DUNWOODY,GEORGIA,USA,"4511 CHAMBLEE-DUNWOODY RD A-2 DUNWOODY, GEORGIA USA",,
1719,NORTHSIDE ORAL SURGERY,4700 CHAMBLEE DUNWOODY RO,DUNWOODY,GEORGIA,USA,"4700 CHAMBLEE DUNWOODY RO DUNWOODY, GEORGIA USA",,
1720,LEE W PLUNKETT DMD PC,4675 N SHALLOWFORD RD 118,DUNWOODY,GEORGIA,USA,"4675 N SHALLOWFORD RD 118 DUNWOODY, GEORGIA USA",,
1721,PRILUCK & NORDONE GENERAL DEN,5548 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"5548 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
1723,TROY H SCHULMAN DDS PC,4721 CHAMBLEE DUNWOODY RD 400,DUNWOODY,GEORGIA,USA,"4721 CHAMBLEE DUNWOODY RD 400 DUNWOODY, GEORGIA USA",,
1724,TERRY R STIEGLITZ DMD PC,5064 NANDINA LN D,DUNWOODY,GEORGIA,USA,"5064 NANDINA LN D DUNWOODY, GEORGIA USA",,
1727,THOMAS K SPARKMAN DDS PC,2472 JETT FERRY RD 430,DUNWOODY,GEORGIA,USA,"2472 JETT FERRY RD 430 DUNWOODY, GEORGIA USA",,
1728,WILLIAM J JAMIESON DMD PC,4721 CHAMBLEE DUNWOODY RD 100,DUNWOODY,GEORGIA,USA,"4721 CHAMBLEE DUNWOODY RD 100 DUNWOODY, GEORGIA USA",,
1729,ATLANTA ENDODONTICS INC,1505 MOUNT VERNON RD 200,DUNWOODY,GEORGIA,USA,"1505 MOUNT VERNON RD 200 DUNWOODY, GEORGIA USA",,
1730,CHRISTINE S SCOTT DDS PC,5507 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"5507 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
1732,DAVID G GOODCHILD JR DMD,4720 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"4720 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
1736,DUNWOODY CHIROPRACTIC CENTER,1867 INDEPENDENCE SQ 100,DUNWOODY,GEORGIA,USA,"1867 INDEPENDENCE SQ 100 DUNWOODY, GEORGIA USA",,
1739,"ATL YAJIMA CHIROPRACTIC, LLC",5000 WINTERS CHAPEL RD 1,DUNWOODY,GEORGIA,USA,"5000 WINTERS CHAPEL RD 1 DUNWOODY, GEORGIA USA",,
1740,THE CENTERED BODY FAMILY CHIR,1705 MT. VERNON RD A,DUNWOODY,GEORGIA,USA,"1705 MT. VERNON RD A DUNWOODY, GEORGIA USA",,
1741,THE FORTE CENTER LLC,1776 OLD SPRINGHOUSE LANE 104,DUNWOODY,GEORGIA,USA,"1776 OLD SPRINGHOUSE LANE 104 DUNWOODY, GEORGIA USA",,
1742,LARRY REUTER PC,4675 N SHALLOWFORD ROAD 100,DUNWOODY,GEORGIA,USA,"4675 N SHALLOWFORD ROAD 100 DUNWOODY, GEORGIA USA",,
1745,GRD CLINIC PC,1845 PEELER RD A,DUNWOODY,GEORGIA,USA,"1845 PEELER RD A DUNWOODY, GEORGIA USA",,
1747,SEIDEN CHIROPRACTIC CTR,1713 MOUNT VERNON RD 2,DUNWOODY,GEORGIA,USA,"1713 MOUNT VERNON RD 2 DUNWOODY, GEORGIA USA",,
1748,WHITEWINDS INSTITUTE OF INTEG,1845 PEELER RD A,DUNWOODY,GEORGIA,USA,"1845 PEELER RD A DUNWOODY, GEORGIA USA",,
1750,EYE ELEMENTS,4505 ASHFORD DUNWOODY RD 1,DUNWOODY,GEORGIA,USA,"4505 ASHFORD DUNWOODY RD 1 DUNWOODY, GEORGIA USA",,
1751,THE EYE GALLERY,4520 OLDE PERIMETER WAY 110,DUNWOODY,GEORGIA,USA,"4520 OLDE PERIMETER WAY 110 DUNWOODY, GEORGIA USA",,
1752,GEORGIA OPTOMERY GROUP,4480-A CHAMBLEE DUNWOODY RO,DUNWOODY,GEORGIA,USA,"4480-A CHAMBLEE DUNWOODY RO DUNWOODY, GEORGIA USA",,
1753,PERIMETER EYE GROUP PC,4400 ASHFORD DUNWOODY RD 1280,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 1280 DUNWOODY, GEORGIA USA",,
1754,BRIGGS VISION GROUP PC,1637 MOUNT VERNON RD 100,DUNWOODY,GEORGIA,USA,"1637 MOUNT VERNON RD 100 DUNWOODY, GEORGIA USA",,
1757,MOUNT VERNON EYE CARE PC,1611 MOUNT VERNON RD,DUNWOODY,GEORGIA,USA,"1611 MOUNT VERNON RD DUNWOODY, GEORGIA USA",,
1758,ATLANTA RELATIONSHIP CENTER,2310 PEACHFORD RD 200,DUNWOODY,GEORGIA,USA,"2310 PEACHFORD RD 200 DUNWOODY, GEORGIA USA",,
1761,LINDA K ANDERSON PHD,4675 NORTH SHALLOWFORD RD 210,DUNWOODY,GEORGIA,USA,"4675 NORTH SHALLOWFORD RD 210 DUNWOODY, GEORGIA USA",,
1762,THOM R LUCAS LCSW,2150 PEACHFORD RD H,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD H DUNWOODY, GEORGIA USA",,
1763,RACHEL E CHRISTIAN PHD  PC,2498 JETT FERRY RD 204,DUNWOODY,GEORGIA,USA,"2498 JETT FERRY RD 204 DUNWOODY, GEORGIA USA",,
1769,JOANNE PEELER PHD,1830 INDEPENDENCE SQ A,DUNWOODY,GEORGIA,USA,"1830 INDEPENDENCE SQ A DUNWOODY, GEORGIA USA",,
1770,ARLEEN TURZO PH D,1830 INDEPENDENCE SQ A,DUNWOODY,GEORGIA,USA,"1830 INDEPENDENCE SQ A DUNWOODY, GEORGIA USA",,
1771,DONNA K ULRICI PH D,1864 INDEPENDENCE SQ A,DUNWOODY,GEORGIA,USA,"1864 INDEPENDENCE SQ A DUNWOODY, GEORGIA USA",,
1772,LUCIA ELLIS LCSW,1455 LINCOLN PKWY 360,DUNWOODY,GEORGIA,USA,"1455 LINCOLN PKWY 360 DUNWOODY, GEORGIA USA",,
1774,VAHID A SADEGHI,2150 PEACHFORD RD S,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD RD S DUNWOODY, GEORGIA USA",,
1777,JOHN A PETZELT PHD,1830 INDEPENDENCE SQ A,DUNWOODY,GEORGIA,USA,"1830 INDEPENDENCE SQ A DUNWOODY, GEORGIA USA",,
1780,A HUMAN DEVELOPMENT CENTER,4651 CHAMBLEE DUNWOODY RD D,DUNWOODY,GEORGIA,USA,"4651 CHAMBLEE DUNWOODY RD D DUNWOODY, GEORGIA USA",,
1781,LETS COMMUNICATE,1720 OLD SPRINGHOUSE LANE 302,DUNWOODY,GEORGIA,USA,"1720 OLD SPRINGHOUSE LANE 302 DUNWOODY, GEORGIA USA",,
1786,INJURY PREVENTION &MGMT CONSU,1 DUNWOODY PARK 121,DUNWOODY,GEORGIA,USA,"1 DUNWOODY PARK 121 DUNWOODY, GEORGIA USA",,
1788,PHYSIOTHERAPY ASSOCIATES,5513 CHAMBLEE DUNWOODY RD 430,DUNWOODY,GEORGIA,USA,"5513 CHAMBLEE DUNWOODY RD 430 DUNWOODY, GEORGIA USA",,
1789,TIM MACKESEY INC,1874 INDEPENDENCE SQUARE B,DUNWOODY,GEORGIA,USA,"1874 INDEPENDENCE SQUARE B DUNWOODY, GEORGIA USA",,
1792,ZHU ACUPUNCTURE & CHINESE MED,1776 OLD SPRING HOUSE LN 104,DUNWOODY,GEORGIA,USA,"1776 OLD SPRING HOUSE LN 104 DUNWOODY, GEORGIA USA",,
1794,"PERIMETER THERAPY ASSOC, LLC",1455 LINCOLN PKWY 240,DUNWOODY,GEORGIA,USA,"1455 LINCOLN PKWY 240 DUNWOODY, GEORGIA USA",,
1796,ADCOCK ACUPUNCTURE & CHINESE,11 DUNWOODY PARK 120,DUNWOODY,GEORGIA,USA,"11 DUNWOODY PARK 120 DUNWOODY, GEORGIA USA",,
1797,HYPNOSIS CENTER OF DUNWOODY,3 DUNWOODY PARK 103,DUNWOODY,GEORGIA,USA,"3 DUNWOODY PARK 103 DUNWOODY, GEORGIA USA",,
1799,RELAXATION SPA,4400 ASHFORD DUNWOODY RD 1445,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 1445 DUNWOODY, GEORGIA USA",,
1802,ABSOLUTE HOLISTIC MEDICINE,1868 INDEPENDENCE SQ A,DUNWOODY,GEORGIA,USA,"1868 INDEPENDENCE SQ A DUNWOODY, GEORGIA USA",,
1805,"STANLEY E. HIBBS, PH. D., LLC",1864-A INDEPENDENCE SQ,DUNWOODY,GEORGIA,USA,"1864-A INDEPENDENCE SQ DUNWOODY, GEORGIA USA",,
1806,IMMUNE RECOVERY INSTITUTE,4488 N SHALLOWFORD RD,DUNWOODY,GEORGIA,USA,"4488 N SHALLOWFORD RD DUNWOODY, GEORGIA USA",,
1818,UHS OF PEACHFORD LP/PEACHFORD,2151 PEACHFORD RD,DUNWOODY,GEORGIA,USA,"2151 PEACHFORD RD DUNWOODY, GEORGIA USA",,
1820,SOUTHERN RESOURCES CONSULTANT,3 DUNWOODY PARK 113,DUNWOODY,GEORGIA,USA,"3 DUNWOODY PARK 113 DUNWOODY, GEORGIA USA",,
1821,ATLANTA GEORGETOWN RETIREMENT,4355 GEORGETOWN SQUARE RD,DUNWOODY,GEORGIA,USA,"4355 GEORGETOWN SQUARE RD DUNWOODY, GEORGIA USA",,
1822,COMPASSIONATE CARE HOSPICE,5 DUNWOODY PARK 118,DUNWOODY,GEORGIA,USA,"5 DUNWOODY PARK 118 DUNWOODY, GEORGIA USA",,
1823,BRIGHTON GARDENS OF DUNWOODY,1240 ASHFORD CENTER PKWY,DUNWOODY,GEORGIA,USA,"1240 ASHFORD CENTER PKWY DUNWOODY, GEORGIA USA",,
1831,KADAN HOMECARE,1848 INDEPENDENCE SQ A,DUNWOODY,GEORGIA,USA,"1848 INDEPENDENCE SQ A DUNWOODY, GEORGIA USA",,
1834,ATLANTA COMMUNITY TENNIS ASSO,1200 ASHWOOD PKWY 500,DUNWOODY,GEORGIA,USA,"1200 ASHWOOD PKWY 500 DUNWOODY, GEORGIA USA",,
1835,ALLIANT HEALTH SOLUTIONS INC,1455 LINCOLN PARKWAY E 800,DUNWOODY,GEORGIA,USA,"1455 LINCOLN PARKWAY E 800 DUNWOODY, GEORGIA USA",,
1836,ALLIANT INTEGRITY INC,1455 LINCOLN PARKWAY E 800,DUNWOODY,GEORGIA,USA,"1455 LINCOLN PARKWAY E 800 DUNWOODY, GEORGIA USA",,
